291,504,335,567,1.0000,0,1
1711,325,1738,388,2.0000,0,2
1109,480,1146,541,3.0000,0,3
917,200,951,247,4.0000,0,4
840,573,873,638,5.0000,0,5
1134,350,1161,408,6.0000,0,6
1672,463,1705,525,7.0000,0,7
1312,807,1350,885,8.0000,0,8
335,363,372,416,9.0000,0,9
277,768,323,844,10.0000,0,10
296,418,329,478,11.0000,0,11
709,340,746,396,12.0000,0,12
741,384,776,449,13.0000,0,13
955,269,989,327,14.0000,0,14
990,148,1021,193,15.0000,0,15
796,245,833,296,16.0000,0,16
416,200,461,257,17.0000,0,17
1488,226,1522,277,18.0000,0,18
559,96,591,151,19.0000,0,19
830,147,869,188,20.0000,0,20
889,156,921,205,21.0000,0,21
475,71,499,118,22.0000,0,22
