408,444,441,497,1.0000,0,1
1726,371,1747,426,2.0000,0,2
1101,483,1139,528,3.0000,0,3
955,252,990,297,4.0000,0,4
785,525,812,580,5.0000,0,5
1666,488,1694,543,7.0000,0,7
1374,756,1408,821,8.0000,0,8
384,374,408,424,9.0000,0,9
336,611,366,671,10.0000,0,10
409,393,440,444,11.0000,0,11
759,352,783,401,12.0000,0,12
1144,302,1171,354,14.0000,0,14
965,200,996,242,15.0000,0,15
743,268,765,315,16.0000,0,16
557,236,595,285,17.0000,0,17
781,200,802,243,20.0000,0,20
922,206,946,251,21.0000,0,21
1226,388,1247,437,6.0000,0,6
834,378,860,428,13.0000,0,13
1869,1026,1895,1079,30.0000,0,30
677,177,699,222,19.0000,0,19
625,118,649,161,22.0000,0,22
1525,284,1555,331,18.0000,0,18
