574,446,603,499,5.0000,0,5
1605,472,1623,529,7.0000,0,7
1398,671,1432,733,8.0000,0,8
215,398,263,430,10.0000,0,10
1279,391,1296,439,6.0000,0,6
1352,306,1377,357,14.0000,0,14
321,363,338,411,1.0000,0,1
1609,301,1635,347,18.0000,0,18
893,298,909,342,13.0000,0,13
1853,397,1882,452,2.0000,0,2
524,201,541,242,20.0000,0,20
584,236,608,282,16.0000,0,16
602,322,626,370,12.0000,0,12
1819,995,1863,1064,30.0000,0,30
642,232,661,278,19.0000,0,19
783,211,798,250,21.0000,0,21
549,291,566,335,11.0000,0,11
982,260,1007,306,4.0000,0,4
694,117,708,142,33.0000,0,33
483,289,502,338,9.0000,0,9
933,211,947,258,15.0000,0,15
259,329,293,366,31.0000,0,31
549,229,567,276,17.0000,0,17
800,410,819,455,3.0000,0,3
