947,437,977,486,3.0000,0,3
955,262,983,304,4.0000,0,4
671,466,702,518,5.0000,0,5
1639,479,1678,534,7.0000,0,7
1398,698,1427,764,8.0000,0,8
331,458,360,507,10.0000,0,10
650,244,668,284,16.0000,0,16
571,241,603,281,17.0000,0,17
1275,385,1299,434,6.0000,0,6
1293,305,1316,355,14.0000,0,14
1814,998,1852,1070,30.0000,0,30
389,380,424,427,1.0000,0,1
1577,298,1598,346,18.0000,0,18
455,311,486,352,9.0000,0,9
885,219,907,264,15.0000,0,15
438,295,459,330,11.0000,0,11
874,209,896,253,21.0000,0,21
646,194,663,231,20.0000,0,20
893,324,913,367,13.0000,0,13
1809,387,1830,441,2.0000,0,2
700,327,719,372,12.0000,0,12
158,313,182,361,31.0000,0,31
653,216,672,263,19.0000,0,19
