905,430,934,480,3.0000,0,3
636,462,663,513,5.0000,0,5
1618,477,1656,530,7.0000,0,7
1386,691,1412,756,8.0000,0,8
304,440,330,488,10.0000,0,10
614,240,638,282,16.0000,0,16
552,239,584,279,17.0000,0,17
1264,386,1284,433,6.0000,0,6
1299,304,1319,354,14.0000,0,14
366,374,388,423,1.0000,0,1
1566,298,1591,344,18.0000,0,18
453,305,481,347,9.0000,0,9
870,219,887,264,15.0000,0,15
432,292,458,326,11.0000,0,11
840,209,864,250,21.0000,0,21
883,316,902,360,13.0000,0,13
1803,388,1835,442,2.0000,0,2
667,325,690,368,12.0000,0,12
623,219,651,260,19.0000,0,19
600,192,628,229,20.0000,0,20
651,108,671,150,33.0000,0,33
941,260,967,305,4.0000,0,4
