1806,388,1839,442,2.0000,0,2
981,443,1013,492,3.0000,0,3
971,265,992,307,4.0000,0,4
696,472,734,522,5.0000,0,5
1663,485,1687,539,7.0000,0,7
1409,706,1442,770,8.0000,0,8
348,472,374,524,10.0000,0,10
723,330,751,374,12.0000,0,12
674,247,698,289,16.0000,0,16
591,240,629,282,17.0000,0,17
1284,388,1313,435,6.0000,0,6
1297,306,1317,355,14.0000,0,14
1832,1003,1863,1069,30.0000,0,30
671,117,693,153,33.0000,0,33
410,384,439,432,1.0000,0,1
1584,300,1603,345,18.0000,0,18
150,319,173,367,31.0000,0,31
453,312,477,356,9.0000,0,9
900,211,927,262,21.0000,0,21
680,195,705,252,20.0000,0,20
