585,442,607,495,5.0000,0,5
1505,459,1532,506,7.0000,0,7
1400,645,1440,707,8.0000,0,8
1301,398,1328,447,6.0000,0,6
927,297,945,340,13.0000,0,13
1826,413,1855,461,2.0000,0,2
605,338,624,393,12.0000,0,12
1839,1001,1875,1071,30.0000,0,30
536,296,560,349,9.0000,0,9
801,397,815,446,3.0000,0,3
1634,312,1665,356,18.0000,0,18
1423,313,1439,364,14.0000,0,14
601,243,621,292,17.0000,0,17
1039,215,1056,258,15.0000,0,15
281,329,308,375,31.0000,0,31
455,190,477,233,20.0000,0,20
624,247,643,293,16.0000,0,16
674,230,690,275,19.0000,0,19
202,385,231,419,10.0000,0,10
1057,259,1072,305,4.0000,0,4
824,121,841,147,46.0000,0,46
380,352,397,403,1.0000,0,1
669,294,686,344,11.0000,0,11
336,114,351,153,40.0000,0,40
