352,465,383,523,1.0000,0,1
1693,352,1715,411,2.0000,0,2
1103,480,1126,535,3.0000,0,3
931,235,957,277,4.0000,0,4
787,545,833,603,5.0000,0,5
1655,480,1684,536,7.0000,0,7
1337,779,1373,845,8.0000,0,8
348,368,376,422,9.0000,0,9
292,673,323,742,10.0000,0,10
362,395,397,450,11.0000,0,11
724,348,765,400,12.0000,0,12
1058,289,1077,343,14.0000,0,14
961,181,985,226,15.0000,0,15
744,267,779,310,16.0000,0,16
485,222,526,272,17.0000,0,17
1492,262,1522,310,18.0000,0,18
624,146,655,189,19.0000,0,19
786,182,808,226,20.0000,0,20
895,190,930,232,21.0000,0,21
1169,374,1190,427,6.0000,0,6
774,383,809,438,13.0000,0,13
555,101,585,146,22.0000,0,22
