591,444,623,494,5.0000,0,5
1606,480,1647,533,7.0000,0,7
1420,654,1452,725,8.0000,0,8
1299,396,1326,445,6.0000,0,6
342,357,366,407,1.0000,0,1
918,295,941,340,13.0000,0,13
1888,407,1919,460,2.0000,0,2
600,335,628,380,12.0000,0,12
1850,1001,1881,1070,30.0000,0,30
789,214,802,254,21.0000,0,21
1025,262,1045,306,4.0000,0,4
511,294,535,344,9.0000,0,9
789,404,812,453,3.0000,0,3
1653,300,1676,351,18.0000,0,18
993,213,1011,257,15.0000,0,15
1392,310,1415,361,14.0000,0,14
230,397,271,419,10.0000,0,10
574,234,596,282,17.0000,0,17
501,216,534,254,20.0000,0,20
248,359,279,391,31.0000,0,31
658,236,679,285,19.0000,0,19
