586,441,613,493,5.0000,0,5
1616,482,1655,531,7.0000,0,7
1412,660,1449,729,8.0000,0,8
1299,393,1317,442,6.0000,0,6
337,360,353,410,1.0000,0,1
907,294,931,339,13.0000,0,13
1885,402,1911,457,2.0000,0,2
515,211,542,252,20.0000,0,20
601,240,627,287,16.0000,0,16
607,330,625,375,12.0000,0,12
1835,1000,1881,1069,30.0000,0,30
654,239,676,286,19.0000,0,19
785,211,804,254,21.0000,0,21
1011,260,1034,305,4.0000,0,4
505,293,521,342,9.0000,0,9
790,405,815,451,3.0000,0,3
1637,304,1665,350,18.0000,0,18
595,291,612,336,11.0000,0,11
976,211,989,258,15.0000,0,15
44,821,78,889,37.0000,0,37
