297,515,345,580,1.0000,0,1
1713,322,1738,383,2.0000,0,2
1117,479,1156,542,3.0000,0,3
919,196,956,244,4.0000,0,4
866,575,915,639,5.0000,0,5
1130,347,1158,404,6.0000,0,6
1664,460,1698,523,7.0000,0,7
1295,811,1347,889,8.0000,0,8
346,370,393,422,9.0000,0,9
300,791,348,865,10.0000,0,10
278,434,314,497,11.0000,0,11
720,344,756,398,12.0000,0,12
754,395,782,454,13.0000,0,13
939,267,967,327,14.0000,0,14
1005,146,1031,194,15.0000,0,15
822,242,860,294,16.0000,0,16
428,204,464,261,17.0000,0,17
1479,222,1512,272,18.0000,0,18
552,91,590,139,19.0000,0,19
864,147,889,190,20.0000,0,20
893,155,926,204,21.0000,0,21
