430,423,460,473,1.0000,0,1
1743,386,1769,438,2.0000,0,2
1074,470,1104,520,3.0000,0,3
965,267,997,312,4.0000,0,4
759,508,797,559,5.0000,0,5
1660,492,1680,546,7.0000,0,7
1386,734,1423,797,8.0000,0,8
405,368,434,418,9.0000,0,9
364,558,397,614,10.0000,0,10
767,351,791,397,12.0000,0,12
960,218,977,258,15.0000,0,15
727,271,754,316,16.0000,0,16
594,250,635,296,17.0000,0,17
759,210,786,250,20.0000,0,20
926,222,945,263,21.0000,0,21
1255,395,1282,441,6.0000,0,6
869,372,890,420,13.0000,0,13
692,202,724,243,19.0000,0,19
1545,302,1564,347,18.0000,0,18
1208,312,1234,362,14.0000,0,14
1838,1009,1873,1075,30.0000,0,30
19,336,38,390,31.0000,0,31
466,364,495,404,11.0000,0,11
