431,426,461,478,1.0000,0,1
1741,385,1770,437,2.0000,0,2
1078,472,1105,522,3.0000,0,3
965,266,997,311,4.0000,0,4
759,509,797,561,5.0000,0,5
1658,492,1682,546,7.0000,0,7
1384,734,1423,799,8.0000,0,8
404,371,431,423,9.0000,0,9
363,561,395,621,10.0000,0,10
767,351,794,397,12.0000,0,12
960,217,980,257,15.0000,0,15
729,271,753,317,16.0000,0,16
593,250,631,296,17.0000,0,17
760,210,790,248,20.0000,0,20
929,221,944,264,21.0000,0,21
1253,394,1282,441,6.0000,0,6
866,372,892,421,13.0000,0,13
693,200,722,243,19.0000,0,19
1545,302,1564,346,18.0000,0,18
1203,313,1232,362,14.0000,0,14
1837,1009,1876,1076,30.0000,0,30
11,336,31,390,31.0000,0,31
465,366,494,409,11.0000,0,11
