290,500,328,565,1.0000,0,1
1701,327,1746,389,2.0000,0,2
1112,482,1137,542,3.0000,0,3
920,204,945,250,4.0000,0,4
829,569,877,634,5.0000,0,5
1132,354,1168,413,6.0000,0,6
1670,464,1711,527,7.0000,0,7
1315,808,1364,883,8.0000,0,8
333,364,384,417,9.0000,0,9
272,760,317,831,10.0000,0,10
304,413,341,469,11.0000,0,11
709,343,747,398,12.0000,0,12
741,390,780,447,13.0000,0,13
971,271,990,328,14.0000,0,14
984,151,1019,197,15.0000,0,15
786,247,827,298,16.0000,0,16
419,199,455,258,17.0000,0,17
1493,232,1521,282,18.0000,0,18
568,102,593,155,19.0000,0,19
826,150,852,192,20.0000,0,20
890,158,919,205,21.0000,0,21
