1802,390,1824,443,2.0000,0,2
1005,451,1040,500,3.0000,0,3
975,266,994,310,4.0000,0,4
715,484,748,534,5.0000,0,5
1666,488,1695,543,7.0000,0,7
1411,718,1440,780,8.0000,0,8
440,329,461,372,9.0000,0,9
354,493,384,545,10.0000,0,10
735,336,771,380,12.0000,0,12
688,255,715,300,16.0000,0,16
598,245,625,284,17.0000,0,17
909,222,933,266,21.0000,0,21
1287,390,1305,441,6.0000,0,6
898,340,922,387,13.0000,0,13
691,214,719,257,19.0000,0,19
1280,310,1305,359,14.0000,0,14
458,312,488,356,11.0000,0,11
923,216,941,258,15.0000,0,15
1842,1008,1868,1074,30.0000,0,30
674,120,692,159,33.0000,0,33
413,395,449,444,1.0000,0,1
1578,301,1606,348,18.0000,0,18
704,201,729,243,20.0000,0,20
