1804,392,1837,445,2.0000,0,2
995,450,1021,500,3.0000,0,3
969,268,998,310,4.0000,0,4
708,479,740,530,5.0000,0,5
1663,489,1697,543,7.0000,0,7
1411,711,1446,779,8.0000,0,8
353,483,378,539,10.0000,0,10
730,337,754,383,12.0000,0,12
682,251,708,295,16.0000,0,16
598,245,632,285,17.0000,0,17
1285,391,1317,440,6.0000,0,6
684,203,715,254,19.0000,0,19
1292,312,1319,360,14.0000,0,14
456,307,481,356,11.0000,0,11
1832,1007,1871,1075,30.0000,0,30
676,124,695,159,33.0000,0,33
417,390,443,442,1.0000,0,1
1587,306,1606,350,18.0000,0,18
147,323,169,372,31.0000,0,31
453,322,476,365,9.0000,0,9
909,216,931,266,21.0000,0,21
