382,451,423,504,1.0000,0,1
1700,362,1732,420,2.0000,0,2
1101,480,1136,529,3.0000,0,3
942,248,975,290,4.0000,0,4
782,532,815,590,5.0000,0,5
1655,483,1691,540,7.0000,0,7
1358,761,1385,830,8.0000,0,8
368,371,391,428,9.0000,0,9
315,633,347,695,10.0000,0,10
384,399,424,454,11.0000,0,11
741,354,771,403,12.0000,0,12
1108,298,1133,350,14.0000,0,14
959,193,989,236,15.0000,0,15
738,268,762,315,16.0000,0,16
528,235,564,281,17.0000,0,17
1505,276,1536,324,18.0000,0,18
654,166,681,208,19.0000,0,19
779,194,804,236,20.0000,0,20
909,201,931,245,21.0000,0,21
1199,382,1222,431,6.0000,0,6
809,383,837,431,13.0000,0,13
596,117,619,157,22.0000,0,22
1864,1027,1893,1078,30.0000,0,30
