592,443,618,494,5.0000,0,5
1598,478,1642,528,7.0000,0,7
1415,654,1449,725,8.0000,0,8
1300,397,1326,446,6.0000,0,6
344,358,367,408,1.0000,0,1
921,295,935,340,13.0000,0,13
1893,408,1918,459,2.0000,0,2
600,336,622,381,12.0000,0,12
1849,1000,1875,1069,30.0000,0,30
787,211,800,254,21.0000,0,21
1027,262,1043,306,4.0000,0,4
512,295,530,344,9.0000,0,9
786,401,808,448,3.0000,0,3
1652,295,1671,350,18.0000,0,18
1394,310,1414,361,14.0000,0,14
229,393,269,417,10.0000,0,10
576,234,597,282,17.0000,0,17
498,217,522,255,20.0000,0,20
653,236,678,284,19.0000,0,19
293,115,308,154,40.0000,0,40
609,243,629,290,16.0000,0,16
