801,411,826,457,3.0000,0,3
571,448,600,499,5.0000,0,5
1598,474,1622,529,7.0000,0,7
1390,671,1427,734,8.0000,0,8
218,396,264,430,10.0000,0,10
1273,391,1297,439,6.0000,0,6
1350,306,1370,357,14.0000,0,14
320,365,336,413,1.0000,0,1
1602,300,1629,346,18.0000,0,18
890,300,904,341,13.0000,0,13
1854,396,1875,452,2.0000,0,2
522,200,545,240,20.0000,0,20
584,236,603,281,16.0000,0,16
595,320,631,369,12.0000,0,12
1813,995,1859,1064,30.0000,0,30
639,233,659,278,19.0000,0,19
781,211,798,252,21.0000,0,21
539,290,558,335,11.0000,0,11
977,261,1000,305,4.0000,0,4
691,116,704,142,33.0000,0,33
480,291,503,338,9.0000,0,9
926,212,939,259,15.0000,0,15
257,326,284,364,31.0000,0,31
