298,491,345,553,1.0000,0,1
1709,333,1735,393,2.0000,0,2
1103,480,1139,542,3.0000,0,3
917,206,953,253,4.0000,0,4
818,568,861,632,5.0000,0,5
1673,468,1700,529,7.0000,0,7
1321,807,1368,877,8.0000,0,8
333,365,371,420,9.0000,0,9
266,744,316,819,10.0000,0,10
313,411,351,465,11.0000,0,11
709,343,745,397,12.0000,0,12
747,389,774,447,13.0000,0,13
976,272,1005,331,14.0000,0,14
979,154,1013,199,15.0000,0,15
777,250,818,299,16.0000,0,16
427,201,469,256,17.0000,0,17
1494,234,1521,284,18.0000,0,18
576,108,612,153,19.0000,0,19
813,155,850,199,20.0000,0,20
889,162,924,209,21.0000,0,21
