1818,388,1839,441,2.0000,0,2
971,441,997,491,3.0000,0,3
971,262,989,305,4.0000,0,4
690,469,716,521,5.0000,0,5
1658,481,1687,537,7.0000,0,7
1412,703,1434,767,8.0000,0,8
345,465,368,518,10.0000,0,10
714,327,743,372,12.0000,0,12
665,244,695,284,16.0000,0,16
583,240,614,281,17.0000,0,17
1287,386,1305,436,6.0000,0,6
1304,305,1321,356,14.0000,0,14
1832,1002,1860,1070,30.0000,0,30
670,115,694,152,33.0000,0,33
408,383,431,429,1.0000,0,1
1583,299,1610,344,18.0000,0,18
160,316,183,363,31.0000,0,31
459,312,489,353,9.0000,0,9
665,195,694,255,20.0000,0,20
898,210,920,263,15.0000,0,15
444,298,470,336,11.0000,0,11
903,327,924,372,13.0000,0,13
667,208,697,259,19.0000,0,19
