313,526,360,591,1.0000,0,1
1709,320,1753,383,2.0000,0,2
1134,480,1169,543,3.0000,0,3
930,200,962,246,4.0000,0,4
897,575,928,639,5.0000,0,5
1132,346,1167,404,6.0000,0,6
1662,461,1699,524,7.0000,0,7
1304,810,1327,888,8.0000,0,8
361,376,399,432,9.0000,0,9
334,800,378,876,10.0000,0,10
288,443,317,511,11.0000,0,11
731,346,772,402,12.0000,0,12
767,394,804,455,13.0000,0,13
937,268,959,326,14.0000,0,14
1019,145,1047,193,15.0000,0,15
845,239,879,291,16.0000,0,16
444,208,482,265,17.0000,0,17
1474,224,1502,272,18.0000,0,18
562,94,585,142,19.0000,0,19
885,149,917,194,20.0000,0,20
899,157,934,204,21.0000,0,21
460,74,497,118,22.0000,0,22
