79,758,505,803,554,0.9236,2
79,718,270,755,313,0.9195,2
79,1545,301,1571,347,0.9157,2
79,765,350,790,397,0.9151,2
79,362,553,391,607,0.9133,2
79,1658,493,1683,547,0.9088,2
79,1390,736,1420,798,0.9067,2
79,425,423,464,472,0.9059,2
79,954,216,982,257,0.9031,2
79,595,252,635,297,0.9008,2
79,1261,397,1277,443,0.8967,2
79,924,223,951,264,0.8950,2
79,692,205,723,246,0.8942,2
79,401,367,435,414,0.8924,2
79,1749,386,1769,439,0.8916,2
79,1065,469,1099,517,0.8914,2
79,870,369,890,417,0.8879,2
79,1220,313,1238,363,0.8758,2
79,970,271,992,312,0.8185,2
79,466,360,494,402,0.7756,2
79,1837,1010,1866,1077,0.6342,3
79,32,335,52,390,0.4474,2
