108,409,384,430,430,0.9239,2
108,1658,481,1689,537,0.9202,2
108,583,240,612,282,0.9180,2
108,1413,703,1434,767,0.9083,2
108,1583,300,1612,345,0.9048,2
108,692,470,716,522,0.9028,2
108,972,262,991,305,0.8971,2
108,1820,388,1839,441,0.8939,2
108,346,466,370,519,0.8932,2
108,461,314,491,354,0.8932,2
108,715,328,743,373,0.8859,2
108,1288,387,1305,437,0.8786,2
108,666,245,695,284,0.8785,2
108,1305,306,1322,357,0.8717,2
108,672,116,695,153,0.8712,3
108,974,442,996,492,0.8636,2
108,446,299,471,337,0.8402,2
108,904,327,925,372,0.8185,2
108,667,210,697,261,0.8096,2
108,1833,1002,1861,1070,0.7444,3
108,899,209,920,263,0.6959,2
108,161,315,184,363,0.6742,1
108,666,197,695,256,0.6554,2
