11,290,781,346,856,0.9321,2
11,997,146,1034,191,0.9237,2
11,1309,809,1344,888,0.9228,2
11,1126,350,1165,408,0.9221,2
11,854,574,898,640,0.9216,2
11,1702,322,1745,385,0.9214,2
11,1667,463,1703,524,0.9213,2
11,814,242,853,295,0.9188,2
11,555,95,582,141,0.9154,2
11,424,200,459,261,0.9121,2
11,286,425,318,491,0.9119,2
11,338,366,390,422,0.9052,2
11,1120,481,1147,543,0.8986,2
11,745,392,785,450,0.8965,2
11,1481,226,1510,274,0.8935,2
11,718,343,753,399,0.8924,2
11,298,513,326,579,0.8848,2
11,946,267,966,327,0.8738,2
11,892,157,917,204,0.8673,2
11,842,148,890,188,0.8629,2
11,921,200,948,248,0.8523,2
11,1842,47,1872,105,0.6267,3
