200,1396,647,1439,703,0.9242,2
200,582,443,603,495,0.9067,2
200,929,298,943,342,0.9005,2
200,608,339,629,393,0.8996,2
200,1637,297,1661,352,0.8982,2
200,386,351,405,403,0.8937,2
200,1481,452,1518,499,0.8916,2
200,1306,399,1329,449,0.8908,2
200,188,393,215,431,0.8878,2
200,1063,260,1078,306,0.8855,2
200,1805,411,1845,460,0.8841,2
200,544,299,567,351,0.8806,2
200,601,244,628,295,0.8800,2
200,1845,1000,1876,1069,0.8736,3
200,678,297,698,347,0.8680,2
200,457,186,482,225,0.8382,1
200,628,249,646,295,0.8336,2
200,849,120,864,150,0.8240,3
200,678,229,695,276,0.7980,2
200,293,329,315,376,0.7921,2
200,342,115,355,154,0.6809,2
