112,1273,385,1305,432,0.9246,2
112,571,239,606,280,0.9228,2
112,668,464,705,514,0.9202,2
112,1398,696,1434,760,0.9199,2
112,332,455,359,504,0.9139,2
112,1808,385,1835,440,0.9137,2
112,385,378,428,426,0.9115,2
112,460,307,489,350,0.9060,2
112,943,435,977,481,0.9027,2
112,1296,304,1321,353,0.9013,2
112,884,220,910,262,0.8986,2
112,957,261,984,302,0.8933,2
112,697,325,722,370,0.8918,2
112,1645,478,1675,532,0.8909,2
112,896,320,916,365,0.8816,2
112,646,240,667,282,0.8573,2
112,1581,297,1597,342,0.8393,2
112,1816,997,1856,1069,0.8350,3
112,441,295,464,330,0.8286,2
112,654,212,672,259,0.7799,2
112,162,312,188,360,0.6708,1
112,662,113,685,150,0.5436,3
112,877,211,891,256,0.5167,2
