182,585,443,615,494,0.9191,2
182,1575,470,1614,520,0.9126,2
182,784,214,801,257,0.9110,2
182,1410,649,1445,717,0.9018,2
182,918,295,942,341,0.9001,2
182,1301,398,1322,446,0.8979,2
182,1645,301,1673,352,0.8975,2
182,1397,311,1420,363,0.8971,2
182,1881,407,1911,460,0.8953,2
182,596,334,620,383,0.8917,2
182,353,356,373,408,0.8893,2
182,781,403,804,448,0.8887,2
182,1010,216,1026,258,0.8881,2
182,582,236,599,286,0.8851,2
182,1032,262,1050,305,0.8783,2
182,629,289,646,344,0.8781,2
182,1838,1001,1878,1070,0.8743,3
182,514,296,537,348,0.8712,2
182,234,380,270,412,0.8690,2
182,657,237,676,285,0.8688,2
182,249,340,280,384,0.6939,2
