153,1852,397,1880,453,0.9301,2
153,1350,307,1374,357,0.9120,2
153,1395,672,1431,735,0.9114,2
153,930,212,944,259,0.9108,2
153,600,323,628,370,0.9082,2
153,1607,301,1633,347,0.9074,2
153,576,446,602,499,0.9033,2
153,980,260,1007,307,0.9017,2
153,482,289,502,339,0.8994,2
153,1277,391,1297,439,0.8974,2
153,1604,473,1622,529,0.8946,2
153,1817,996,1862,1064,0.8848,3
153,524,202,543,242,0.8845,2
153,584,236,607,282,0.8805,2
153,221,397,265,431,0.8712,2
153,321,364,338,412,0.8698,2
153,642,232,659,278,0.8694,2
153,892,299,907,342,0.8543,2
153,784,212,799,252,0.8515,2
153,546,291,563,336,0.8468,2
153,694,117,706,141,0.7166,3
153,257,329,289,365,0.5450,2
153,222,115,237,155,0.4714,2
153,547,228,564,276,0.4656,2
