190,1862,413,1899,460,0.9141,2
190,647,290,669,343,0.9116,2
190,1550,464,1582,512,0.9111,2
190,1409,644,1446,716,0.9078,2
190,1308,399,1327,446,0.9066,2
190,526,296,550,347,0.9064,2
190,602,336,622,385,0.9021,2
190,587,442,609,494,0.8997,2
190,925,296,941,338,0.8980,2
190,1026,215,1044,259,0.8951,2
190,798,211,811,257,0.8918,2
190,1411,313,1429,364,0.8913,2
190,1847,1001,1879,1071,0.8883,3
190,368,356,388,407,0.8880,2
190,792,400,810,448,0.8851,2
190,594,239,611,289,0.8710,2
190,461,202,480,244,0.8543,2
190,1648,301,1668,354,0.8523,2
190,266,328,296,376,0.8432,2
190,618,248,639,292,0.8359,2
190,82,812,119,875,0.8262,2
190,321,116,338,154,0.5512,2
190,786,120,801,147,0.5287,3
190,664,236,684,283,0.4848,2
190,232,381,260,412,0.4483,2
