147,572,448,601,500,0.9196,2
147,1586,472,1624,528,0.9195,2
147,1266,389,1281,437,0.9168,2
147,1393,672,1412,734,0.9111,2
147,1840,394,1864,448,0.9082,2
147,467,293,495,341,0.8954,2
147,607,321,626,366,0.8919,2
147,810,413,830,460,0.8910,2
147,782,211,799,250,0.8909,2
147,1341,307,1360,356,0.8889,2
147,230,396,254,437,0.8810,2
147,315,372,338,419,0.8781,2
147,629,235,652,278,0.8768,2
147,1809,994,1842,1063,0.8744,3
147,880,301,901,344,0.8676,2
147,1593,300,1613,346,0.8667,2
147,576,237,602,280,0.8598,2
147,537,233,566,277,0.8586,2
147,530,199,545,238,0.8575,2
147,521,289,537,335,0.8405,2
147,679,118,699,146,0.7005,3
147,242,323,284,361,0.6949,1
147,196,116,210,155,0.6054,2
147,971,261,984,307,0.5774,2
