8,1116,479,1158,542,0.9303,2
8,299,791,346,866,0.9301,2
8,278,434,314,498,0.9270,2
8,298,515,347,579,0.9213,2
8,1665,460,1699,524,0.9190,2
8,1130,347,1160,404,0.9160,2
8,1298,811,1348,889,0.9157,2
8,721,344,757,398,0.9139,2
8,1479,223,1513,272,0.9126,2
8,1713,322,1739,384,0.9119,2
8,553,92,590,140,0.9089,2
8,942,268,966,327,0.9067,2
8,919,197,957,245,0.9059,2
8,429,204,463,262,0.9052,2
8,346,371,390,423,0.9037,2
8,754,394,783,454,0.8995,2
8,868,576,912,640,0.8971,2
8,1006,147,1029,195,0.8948,2
8,822,243,858,295,0.8931,2
8,893,156,927,205,0.8925,2
8,864,148,889,190,0.8834,2
8,582,161,592,172,0.6515,0
8,464,67,496,120,0.5718,3
