132,871,306,896,351,0.9227,2
132,1309,306,1331,355,0.9173,2
132,588,460,625,507,0.9169,2
132,1251,388,1280,436,0.9161,2
132,263,418,288,466,0.9134,2
132,332,375,357,423,0.9111,2
132,1376,682,1409,745,0.9109,2
132,1812,391,1840,445,0.9104,2
132,528,241,562,278,0.9095,2
132,799,211,824,252,0.9092,2
132,943,262,966,307,0.9067,2
132,1604,476,1627,528,0.9032,2
132,614,223,648,266,0.8973,2
132,869,222,887,261,0.8907,2
132,581,239,601,278,0.8812,2
132,626,320,650,363,0.8810,2
132,555,194,574,232,0.8760,2
132,850,422,869,471,0.8714,2
132,455,295,473,343,0.8688,2
132,657,116,678,151,0.8578,3
132,1798,994,1828,1065,0.8368,3
132,1570,298,1586,346,0.8069,2
132,205,315,229,359,0.6374,2
132,206,314,229,360,0.5532,1
