16,280,771,323,847,0.9311,2
16,951,268,986,328,0.9240,2
16,1671,462,1702,525,0.9227,2
16,290,505,337,569,0.9224,2
16,294,420,324,481,0.9208,2
16,834,146,872,189,0.9195,2
16,1487,226,1520,276,0.9157,2
16,915,199,952,246,0.9156,2
16,742,384,774,450,0.9155,2
16,1110,480,1148,541,0.9130,2
16,1313,808,1348,886,0.9117,2
16,417,201,462,258,0.9098,2
16,1134,351,1159,408,0.9091,2
16,557,94,589,144,0.9079,2
16,710,340,746,397,0.9055,2
16,335,364,369,417,0.9054,2
16,843,573,878,639,0.9024,2
16,887,155,924,205,0.9023,2
16,800,246,831,298,0.8985,2
16,991,148,1020,193,0.8980,2
16,1711,325,1735,388,0.8935,2
16,473,71,499,118,0.8696,3
