194,1848,412,1882,460,0.9239,2
194,1530,463,1565,510,0.9228,2
194,1646,306,1666,355,0.9142,2
194,605,337,625,391,0.9099,2
194,531,296,556,348,0.9077,2
194,597,241,616,289,0.9066,2
194,1417,313,1434,364,0.9054,2
194,580,442,615,495,0.9038,2
194,1032,215,1050,259,0.9019,2
194,1407,644,1438,708,0.8985,2
194,1308,398,1325,447,0.8958,2
194,923,296,946,341,0.8954,2
194,798,397,814,447,0.8895,2
194,1841,1001,1878,1072,0.8815,3
194,621,248,644,293,0.8800,2
194,271,330,301,380,0.8794,2
194,657,295,678,343,0.8709,2
194,670,231,687,277,0.8427,2
194,802,211,815,257,0.8135,2
194,220,380,240,419,0.8124,2
194,455,197,478,235,0.6666,2
194,136,368,152,402,0.4638,2
