51,1449,693,1500,816,0.9191,2
51,1069,548,1125,635,0.9098,2
51,917,600,964,697,0.9029,2
51,1516,500,1569,581,0.8957,2
51,745,664,786,779,0.8917,2
51,1575,570,1632,671,0.8912,2
51,1371,509,1404,580,0.8840,2
51,1347,497,1389,548,0.8719,2
51,1053,541,1094,615,0.8298,2
51,1543,466,1580,532,0.8252,2
51,514,534,559,624,0.5721,1
51,515,534,558,624,0.4311,2
