1535,720,1627,846,3.0000,0,3
628,749,671,878,4.0000,0,4
1260,466,1328,560,5.0000,0,5
931,574,965,670,6.0000,0,6
834,570,880,663,7.0000,0,7
1658,452,1716,534,8.0000,0,8
1501,433,1545,519,9.0000,0,9
852,610,913,723,10.0000,0,10
1776,595,1838,703,11.0000,0,11
1562,497,1596,580,12.0000,0,12
1591,567,1649,669,13.0000,0,13
1431,393,1464,462,15.0000,0,15
43,507,81,612,17.0000,0,17
